1,-13.6717,-13.6431,-13.5803,-13.5215,-13.4636,-13.3915
203,-17.8453,-17.8161,-17.7557,-17.6928,-17.6284,-17.5437
204,-18.4211,-18.392,-18.3316,-18.2696,-18.2068,-18.0979
205,-18.861,-18.8318,-18.7708,-18.7098,-18.649,-18.5082
206,-19.1635,-19.1342,-19.0729,-19.0125,-18.9529,-18.7779
207,-19.3074,-19.2779,-19.2157,-19.1559,-19.0979,-18.8758
208,-19.3458,-19.316,-19.2526,-19.1924,-19.1346,-18.8381
209,-19.308,-19.2776,-19.2122,-19.1513,-19.0935,-18.7339
210,-19.2388,-19.2079,-19.1405,-19.0779,-19.0185,-18.6301
211,-19.1123,-19.0805,-19.0109,-18.9465,-18.8855,-18.5198
212,-18.9338,-18.9015,-18.8298,-18.7628,-18.6987,-18.3919
213,-18.6805,-18.6475,-18.5737,-18.5045,-18.438,-18.209
214,-18.3643,-18.3312,-18.2565,-18.1857,-18.1169,-17.9543
215,-17.9405,-17.9071,-17.8317,-17.7604,-17.6911,-17.5865
216,-17.4984,-17.4646,-17.3884,-17.3159,-17.2446,-17.1907
217,-17.0653,-17.0312,-16.9547,-16.8826,-16.8116,-16.8073
218,-16.6433,-16.6095,-16.534,-16.4628,-16.3924,-16.4341
219,-16.1471,-16.1142,-16.041,-15.9725,-15.905,-15.9971
220,-15.5139,-15.4827,-15.4129,-15.3475,-15.283,-15.4194
221,-14.6684,-14.6388,-14.5727,-14.5113,-14.4513,-14.6216
222,-13.652,-13.6243,-13.5616,-13.503,-13.4458,-13.6224
223,-12.5074,-12.481,-12.421,-12.3651,-12.3111,-12.4676
224,-11.3681,-11.3431,-11.2853,-11.2308,-11.1778,-11.288
225,-10.2683,-10.2446,-10.1889,-10.1366,-10.0861,-10.1495
226,-9.2399,-9.218,-9.16538,-9.11515,-9.06643,-9.10029
227,-8.17819,-8.1582,-8.10943,-8.06312,-8.01879,-8.04895
228,-7.09482,-7.0771,-7.03237,-6.98918,-6.94773,-6.96528
229,-5.94687,-5.93111,-5.89046,-5.85151,-5.81481,-5.83009
230,-4.82016,-4.80636,-4.76944,-4.73336,-4.69909,-4.70824
231,-3.72034,-3.70785,-3.67412,-3.6417,-3.6114,-3.6221
232,-2.77088,-2.7595,-2.72795,-2.69721,-2.66785,-2.67188
233,-1.96038,-1.94964,-1.92016,-1.89226,-1.8659,-1.87227
234,-1.35125,-1.3416,-1.31416,-1.28776,-1.26212,-1.26513
235,-0.812831,-0.804332,-0.779882,-0.757004,-0.735291,-0.747133
236,-0.37548,-0.368497,-0.346765,-0.325842,-0.305421,-0.314483
237,0.0294367,0.0352626,0.0538941,0.0711651,0.0874944,0.0716616
238,0.341407,0.345516,0.361177,0.376171,0.390891,0.381388
239,0.648797,0.651577,0.663825,0.674648,0.68467,0.667309
240,0.88313,0.884118,0.893213,0.901487,0.909682,0.896236
241,1.13118,1.13074,1.13619,1.14,1.14307,1.11621
242,1.32241,1.3201,1.32218,1.32341,1.32462,1.30041
243,1.52923,1.52553,1.52366,1.52061,1.51684,1.48065
244,1.68535,1.6793,1.67364,1.66775,1.66184,1.63437
245,1.84507,1.83751,1.82773,1.81713,1.80609,1.77196
246,1.96447,1.95384,1.93995,1.92591,1.91201,1.88685
247,2.08428,2.07172,2.05335,2.03359,2.01359,1.98052
248,2.19565,2.1798,2.15761,2.13459,2.11215,2.07712
249,2.31824,2.3005,2.27328,2.24414,2.21491,2.17246
250,2.43912,2.41859,2.38617,2.35337,2.3216,2.27089
251,2.57036,2.54816,2.51236,2.47553,2.4389,2.3819
252,2.69302,2.66866,2.62724,2.58583,2.54562,2.49605
253,2.79432,2.76734,2.72321,2.67869,2.63543,2.5868
254,2.895,2.86444,2.8149,2.7654,2.7165,2.65376
255,2.97225,2.93896,2.88625,2.83249,2.78142,2.72947
256,3.06979,3.03234,2.9726,2.90836,2.8497,2.79194
257,3.14878,3.10909,3.04887,2.98933,2.93255,2.86414
258,3.24212,3.19845,3.12895,3.06118,2.99551,2.927
259,3.31912,3.27716,3.20858,3.1385,3.07194,2.99504
260,3.40358,3.3549,3.27701,3.20333,3.13636,3.06309
261,3.47155,3.42419,3.35152,3.27358,3.20209,3.12092
262,3.55166,3.49786,3.4133,3.33166,3.25846,3.18104
263,3.58934,3.53144,3.44647,3.36166,3.28586,3.20778
264,3.67646,3.61843,3.52585,3.4334,3.35151,3.26656
265,3.70958,3.64549,3.54632,3.45133,3.3737,3.29753
266,3.78196,3.7178,3.62056,3.5247,3.44183,3.35476
267,3.81438,3.74522,3.64207,3.54184,3.45974,3.37775
268,3.86432,3.79356,3.68483,3.58012,3.49678,3.4133
269,3.89596,3.8226,3.71091,3.6036,3.51497,3.43616
270,3.93865,3.86086,3.74382,3.62983,3.54486,3.46283
271,3.96809,3.88758,3.76222,3.64358,3.55815,3.48705
272,4.01412,3.93234,3.79948,3.675,3.59106,3.52065
273,4.04081,3.95546,3.81652,3.68795,3.60386,3.54633
274,4.07727,3.98828,3.84692,3.71657,3.63078,3.57302
275,4.08979,3.99761,3.85268,3.71864,3.63176,3.58132
276,4.11127,4.0192,3.8749,3.73881,3.65,3.5949
277,4.11913,4.02589,3.87464,3.73246,3.64808,3.6009
278,4.14015,4.04934,3.89412,3.74987,3.6654,3.61311
279,4.15132,4.06171,3.89774,3.74811,3.67056,3.62407
280,4.17123,4.08637,3.91464,3.76277,3.68823,3.64126
281,4.17705,4.09705,3.91744,3.76173,3.69346,3.64884
282,4.18604,4.10847,3.92848,3.77365,3.70447,3.65462
283,4.17997,4.10215,3.92613,3.76757,3.70154,3.6479
284,4.1791,4.10314,3.93382,3.7735,3.70928,3.64271
285,4.1714,4.10039,3.93202,3.7707,3.70774,3.63636
286,4.17201,4.11008,3.94035,3.77622,3.72429,3.63811
287,4.16531,4.11115,3.93631,3.77396,3.73272,3.63362
288,4.16674,4.12019,3.9398,3.77712,3.75202,3.63372
289,4.15907,4.11999,3.93597,3.7741,3.75908,3.62722
290,4.15816,4.11958,3.93994,3.77869,3.77135,3.62322
291,4.14921,4.10651,3.936,3.77678,3.77222,3.61085
292,4.14584,4.10059,3.9386,3.78018,3.78032,3.60107
293,4.1381,4.09251,3.93626,3.77692,3.78575,3.59105
294,4.13585,4.09561,3.93906,3.78108,3.80067,3.587
295,4.12874,4.09318,3.93414,3.77903,3.8125,3.57852
296,4.12599,4.0961,3.93306,3.78072,3.8297,3.5727
297,4.12079,4.09331,3.92724,3.77664,3.83915,3.56347
298,4.11783,4.09003,3.92821,3.78184,3.85059,3.55507
299,4.1126,4.07974,3.92386,3.78219,3.85375,3.5434
300,4.11034,4.07415,3.92495,3.78548,3.8611,3.53309
301,4.10447,4.0674,3.92246,3.78408,3.86654,3.52182
302,4.1027,4.0679,3.92397,3.7887,3.87647,3.51221
303,4.09694,4.06566,3.91915,3.78706,3.8805,3.50309
304,4.09691,4.06725,3.91633,3.79034,3.88818,3.49583
305,4.09062,4.06479,3.91103,3.78842,3.88985,3.4889
306,4.09023,4.063,3.91063,3.79297,3.89109,3.4807
307,4.0848,4.05507,3.9074,3.79536,3.88904,3.47053
308,4.08598,4.05157,3.9084,3.8005,3.89321,3.46065
309,4.0813,4.04746,3.90734,3.80287,3.89456,3.45147
310,4.08131,4.04695,3.90818,3.80582,3.89831,3.44308
311,4.0772,4.04592,3.90397,3.80412,3.89995,3.43796
312,4.07654,4.048,3.90166,3.80752,3.90721,3.43127
313,4.07423,4.04674,3.89768,3.80847,3.91065,3.42745
314,4.07433,4.04732,3.89801,3.81145,3.9116,3.42424
315,4.07078,4.04109,3.89613,3.81414,3.9084,3.41827
316,4.0716,4.03822,3.89668,3.81594,3.90881,3.41125
317,4.07001,4.03497,3.89684,3.81748,3.90842,3.40678
318,4.07036,4.03574,3.8972,3.81771,3.90948,3.4021
319,4.06922,4.03662,3.89569,3.81629,3.91098,3.40108
320,4.06672,4.03854,3.89379,3.81728,3.91535,3.3985
321,4.06865,4.04048,3.89221,3.81849,3.9183,3.39816
322,4.06945,4.03985,3.8924,3.81795,3.91634,3.39676
323,4.06731,4.03759,3.89258,3.81819,3.91237,3.39393
324,4.06864,4.0343,3.89267,3.81648,3.90933,3.38974
325,4.07005,4.03345,3.89512,3.81634,3.9078,3.38933
326,4.06928,4.03427,3.89602,3.81533,3.90612,3.38653
327,4.07154,4.03723,3.89668,3.81235,3.90618,3.38917
328,4.07058,4.03956,3.89533,3.80929,3.90754,3.38906
329,4.0735,4.04314,3.89525,3.80874,3.91007,3.39107
330,4.07349,4.04391,3.89504,3.80538,3.90552,3.39116
331,4.07614,4.04439,3.89832,3.80517,3.90135,3.39147
332,4.07625,4.0403,3.8987,3.80194,3.89533,3.39076
333,4.07992,4.04231,3.90285,3.80099,3.89441,3.39261
334,4.08063,4.04178,3.90328,3.79852,3.89048,3.39312
335,4.08439,4.04776,3.90572,3.79506,3.88881,3.39758
336,4.08459,4.04918,3.90454,3.78936,3.88568,3.39897
337,4.089,4.05601,3.90546,3.78806,3.8878,3.40328
338,4.08894,4.0577,3.90609,3.78414,3.88313,3.4055
339,4.09493,4.06006,3.91114,3.78576,3.87892,3.40953
340,4.09492,4.05617,3.91106,3.7826,3.87244,3.41031
341,4.10039,4.05869,3.91585,3.78144,3.86948,3.41553
342,4.10249,4.05782,3.91616,3.77818,3.86121,3.41696
343,4.10784,4.06569,3.91983,3.7789,3.85353,3.42468
344,4.10884,4.06871,3.91847,3.77483,3.84316,3.42796
345,4.1152,4.07753,3.92143,3.77545,3.83697,3.43582
346,4.11663,4.08022,3.92076,3.77127,3.82196,3.43891
347,4.12389,4.08354,3.92647,3.77412,3.80971,3.44567
348,4.12432,4.07863,3.92442,3.77128,3.78928,3.44817
349,4.13137,4.08124,3.92916,3.77263,3.77345,3.45409
350,4.13216,4.07803,3.92771,3.76947,3.757,3.45767
351,4.14102,4.08644,3.93152,3.77193,3.75157,3.46742
352,4.14166,4.08957,3.92848,3.76869,3.74392,3.47255
353,4.15014,4.1007,3.933,3.77174,3.74248,3.4827
354,4.1505,4.1006,3.9286,3.76653,3.73029,3.48569
355,4.15779,4.10236,3.93286,3.77011,3.72315,3.49251
356,4.15502,4.09126,3.92706,3.76433,3.70599,3.49433
357,4.16067,4.09182,3.92949,3.76784,3.69953,3.50002
358,4.15772,4.08209,3.92321,3.7621,3.68891,3.50143
359,4.16554,4.08642,3.92635,3.76757,3.69188,3.51231
360,4.16206,4.08351,3.91981,3.76146,3.68691,3.51613
361,4.16851,4.09088,3.92239,3.76518,3.6885,3.52552
362,4.15803,4.07877,3.9095,3.75477,3.67927,3.52106
363,4.1537,4.07106,3.90743,3.75497,3.67402,3.52627
364,4.13342,4.04628,3.89131,3.74102,3.65912,3.51556
365,4.12372,4.03481,3.88756,3.7432,3.65479,3.52232
366,4.10148,4.01365,3.87114,3.7301,3.64134,3.51613
367,4.09629,4.00892,3.86897,3.73244,3.64162,3.51887
368,4.074,3.98785,3.84871,3.71237,3.62494,3.50457
369,4.06188,3.97918,3.84074,3.7074,3.6213,3.50966
370,4.02649,3.94524,3.80906,3.6782,3.5959,3.48257
371,4.0024,3.92485,3.7959,3.67071,3.58528,3.47635
372,3.95538,3.8794,3.75781,3.63737,3.55077,3.4473
373,3.92876,3.85531,3.7394,3.62401,3.53839,3.44103
374,3.88349,3.81357,3.70443,3.5966,3.50973,3.41271
375,3.85754,3.7916,3.68592,3.58031,3.49532,3.40668
376,3.80275,3.73854,3.63528,3.5342,3.45264,3.36053
377,3.77743,3.71535,3.61697,3.51675,3.43467,3.35143
378,3.69922,3.63943,3.54468,3.44947,3.37011,3.28239
379,3.66975,3.61426,3.52132,3.43218,3.35446,3.27175
380,3.57935,3.52597,3.44079,3.35144,3.27526,3.1994
381,3.54953,3.50033,3.41796,3.33688,3.26115,3.18515
382,3.46139,3.41295,3.33808,3.26226,3.19661,3.12826
383,3.40005,3.35493,3.27825,3.19962,3.13033,3.05856
384,3.31741,3.27709,3.20758,3.14026,3.07459,3.01322
385,3.2266,3.18594,3.11941,3.05017,2.98811,2.92285
386,3.1528,3.11416,3.0519,2.98963,2.93036,2.87873
387,3.06166,3.02585,2.96797,2.90695,2.84865,2.79273
388,2.96581,2.93521,2.88405,2.83195,2.78087,2.73859
389,2.8868,2.85698,2.80592,2.75474,2.70725,2.6607
390,2.79552,2.77041,2.72611,2.6809,2.6368,2.60058
391,2.6864,2.66239,2.62174,2.5813,2.54198,2.50673
392,2.5669,2.5461,2.50995,2.47252,2.43559,2.40687
393,2.43534,2.41526,2.38329,2.35058,2.31908,2.2943
394,2.31228,2.29555,2.26841,2.23927,2.21027,2.18967
395,2.19326,2.17786,2.15584,2.13258,2.11017,2.09535
396,2.07862,2.06712,2.04877,2.02932,2.00969,1.9997
397,1.96081,1.95097,1.93744,1.92364,1.91024,1.90554
398,1.84041,1.83377,1.82391,1.81344,1.80257,1.80109
399,1.68062,1.67539,1.67015,1.66438,1.65895,1.66248
400,1.52397,1.52105,1.51913,1.51602,1.51232,1.51776
401,1.3168,1.31513,1.3177,1.31903,1.32071,1.33205
402,1.12535,1.12565,1.13108,1.13486,1.13802,1.1505
403,0.877084,0.878736,0.888257,0.896756,0.905453,0.92406
404,0.642843,0.646454,0.65862,0.669477,0.679616,0.698686
405,0.334855,0.339778,0.35576,0.370987,0.3862,0.410805
406,0.0226096,0.0293099,0.0478366,0.0650762,0.0814887,0.106074
407,-0.38332,-0.375517,-0.353483,-0.33245,-0.311607,-0.282426
408,-0.821284,-0.811959,-0.787577,-0.764808,-0.743039,-0.714338
409,-1.36064,-1.35022,-1.32247,-1.296,-1.26996,-1.23685
410,-1.97071,-1.95923,-1.92984,-1.90207,-1.8757,-1.84499
411,-2.78325,-2.77115,-2.73937,-2.70858,-2.67891,-2.64634
412,-3.73416,-3.72094,-3.68733,-3.65503,-3.62476,-3.59396
413,-4.83493,-4.82042,-4.7833,-4.7472,-4.71268,-4.67747
414,-5.96201,-5.94548,-5.90494,-5.86611,-5.82941,-5.792
415,-7.11034,-7.09186,-7.04693,-7.00369,-6.96192,-6.91725
416,-8.19364,-8.17283,-8.12414,-8.07787,-8.03338,-7.98447
417,-9.2547,-9.23201,-9.1792,-9.12886,-9.0797,-9.02437
418,-10.2817,-10.2572,-10.2017,-10.1494,-10.0987,-10.0414
419,-11.3833,-11.3576,-11.2997,-11.2451,-11.1917,-11.1293
420,-12.5247,-12.4975,-12.4376,-12.3818,-12.3275,-12.262
